f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,answer
1.240361,0.882512,0.847015,1.674813,-0.427045,0.448060,3.781405,1.418591,-1.430441,4.644701,3.801264
1.488011,1.085806,1.757731,0.326635,0.001973,2.247182,6.761203,0.574136,0.001289,4.658182,4.459666
2.435492,2.637816,0.629651,1.412807,2.516940,3.660501,4.324443,0.889575,7.111898,7.115765,12.718960
1.623488,1.289379,1.733981,0.653548,1.133614,2.259320,6.825430,1.133239,1.481742,5.300395,7.833248
1.908641,1.705770,0.603161,1.323742,0.981321,2.290669,3.718125,0.798430,2.598030,5.541314,7.488616
0.444034,0.705443,1.004296,0.703362,-0.185323,0.446114,3.456921,0.706384,-0.260699,2.857134,1.974944
1.019295,-0.806439,0.943119,1.288569,1.579388,-1.075713,3.848652,1.215274,4.070301,2.444544,5.173804
1.770313,0.999819,-0.440603,1.676280,1.456921,1.093853,0.448503,-0.738574,4.884413,4.005809,6.329085
1.041099,0.946221,0.189516,0.665002,2.173706,1.322318,1.609648,0.126029,2.891036,2.841837,7.126050
1.296491,0.540756,0.801347,1.165197,0.797084,0.672050,3.700531,0.933727,1.857520,3.803791,4.837126
1.258231,1.166946,1.478401,1.504716,1.055730,0.920460,5.693434,2.224574,3.177148,5.408293,7.709477
2.114121,1.596396,1.564269,1.461968,0.330151,2.248549,6.806927,2.286911,0.965342,6.736753,8.371821
0.515176,1.559223,1.155009,1.277716,0.349825,0.796683,3.980205,1.475774,0.893953,4.507124,5.601162
0.775856,1.309515,0.082954,-0.182067,1.707633,2.267438,1.024718,-0.015103,-0.621808,1.986258,6.745622
0.760886,0.321039,1.277077,1.121743,1.403211,-0.039819,4.592116,1.432552,3.148085,3.480745,5.703293
0.780640,2.216296,-0.275743,1.410040,-0.154820,1.586896,-0.046590,-0.388809,-0.436606,4.131232,2.370970
0.275071,1.493573,1.552977,1.497600,0.972962,0.271045,4.934003,2.325739,2.914217,4.819222,7.492317
1.289457,1.054446,0.117089,-0.247292,2.062747,2.591195,1.640726,-0.028955,-1.020200,2.213701,5.701163
0.855708,1.354736,1.179984,1.099211,-0.705604,1.111233,4.395659,1.297052,-1.551216,4.489639,3.411279
1.885376,0.597926,0.517649,0.818462,-0.236254,1.664840,3.438323,0.423676,-0.386729,3.819413,3.005296
-0.045668,0.914331,0.817147,0.556967,-0.007783,0.311696,2.405773,0.455124,-0.008669,2.242777,2.144094
0.280562,1.417898,0.299908,2.471922,0.672739,-0.773462,1.180287,0.741350,3.325917,4.470290,4.674053
0.649771,2.174118,0.290427,0.758202,1.386358,2.065686,1.521053,0.220203,2.102278,3.872518,6.783503
1.949111,1.822295,0.283550,0.229491,2.887998,3.541915,2.799762,0.065072,1.325540,4.284448,10.631505
0.564959,-0.372794,1.073772,1.104859,1.238033,-0.912694,3.786275,1.186367,2.735704,2.370796,5.193189
2.081079,1.802684,1.860934,1.506346,0.414139,2.377417,7.663882,2.803211,1.247674,7.251043,9.233877
1.818587,1.612374,0.745223,1.601192,1.047927,1.829769,4.054256,1.193245,3.355865,5.777376,9.016875
-0.854028,0.401090,1.196929,1.023019,0.754181,-1.475957,2.736760,1.224482,1.543083,1.767011,5.148437
1.620753,-0.259836,-0.214690,0.687846,-0.764118,0.673071,0.976682,-0.147674,-1.051191,1.834073,1.360004
1.436064,-0.294820,1.922954,0.990685,0.518469,0.150559,7.204926,1.905042,1.027279,4.054884,4.504764
0.548553,0.915123,0.414592,1.178442,1.773477,0.285234,1.792328,0.488572,4.179877,3.056709,6.310657
2.242801,0.318399,0.855972,-0.334530,0.758852,2.895730,4.810716,-0.286348,-0.507717,3.082643,4.468906
1.043792,1.131852,0.019875,1.060267,-0.270798,1.115376,1.103416,0.021072,-0.574237,3.255786,2.606498
1.284244,1.295573,2.322761,1.165953,0.959497,1.413864,8.252528,2.708230,2.237457,6.068531,7.703083
0.263304,-0.714181,-0.166280,0.073780,2.253071,-0.524656,-0.235536,-0.012268,0.332462,-0.543377,4.963538
2.062660,2.122173,2.117343,1.077483,1.511565,3.107351,8.414691,2.281402,3.257372,7.379660,10.679232
-0.590547,2.068215,-0.156702,0.199637,0.464257,1.278031,-1.060654,-0.031284,0.185366,1.520603,3.559743
0.989362,1.186131,1.522013,0.598101,1.993981,1.577391,5.555400,0.910318,2.385206,4.295607,8.585427
0.850923,0.333682,-0.066424,1.983782,0.506208,-0.799177,0.651651,-0.131771,2.008411,3.101963,3.841022
0.245490,2.131248,-0.245307,1.087901,1.565122,1.288837,-0.490431,-0.266870,3.405394,3.219332,6.500069
1.290672,0.497012,1.412230,1.050714,1.517821,0.736970,5.527364,1.483851,3.189592,4.250629,7.608705
0.054391,0.813681,1.042477,0.390489,1.338294,0.477582,3.181823,0.407076,1.045179,2.301038,4.748409
2.662422,1.773171,0.455783,0.949038,1.170882,3.486555,4.029770,0.432555,2.222422,5.840414,8.185570
0.386883,1.076033,-0.092127,0.304283,1.585624,1.158633,0.110501,-0.028033,0.964956,1.675071,5.117990
1.642759,1.060844,1.097285,1.537776,1.637533,1.165827,4.934614,1.687379,5.036318,5.338663,8.669703
2.037701,-0.221545,1.500267,-0.237795,1.109812,2.053952,6.538502,-0.356756,-0.527816,3.078629,3.935016
0.908908,0.571475,1.116845,1.428627,-0.370580,0.051756,4.259444,1.595555,-1.058841,4.025855,2.805800
1.513214,2.209407,0.971963,0.873732,1.357996,2.848889,4.429104,0.849236,2.373051,5.568316,8.845059
0.232347,0.497807,0.821144,1.382065,1.756065,-0.651911,2.695778,1.134874,4.853990,2.933362,5.902972
0.528162,1.099499,0.540950,0.768220,2.117596,0.859441,2.151012,0.415569,3.253559,2.936831,7.306828
2.834945,0.301632,0.531248,2.296619,0.959940,0.839958,4.428690,1.220075,4.409230,5.964444,7.125493
0.319511,1.864202,-0.325056,0.850129,0.600390,1.333584,-0.655658,-0.276340,1.020818,2.708786,5.156925
1.606374,1.072773,1.213799,-0.615952,1.146320,3.295099,5.247772,-0.747642,-1.412155,3.276995,6.691188
1.124832,1.855847,1.309440,0.645054,0.231640,2.335624,5.053153,0.844660,0.298841,4.935173,5.509754
0.911929,1.682358,-0.227799,0.803923,1.285951,1.790364,0.228532,-0.183133,2.067610,3.170411,7.139127
0.290374,1.875979,2.159992,1.318647,-0.145204,0.847706,6.770350,2.848268,-0.382945,5.644993,6.534827
2.128912,1.192191,0.107846,0.847433,1.604125,2.473670,2.452451,0.091393,2.718777,4.276382,8.250372
-0.671487,0.694908,-0.739486,-0.162002,0.562586,0.185424,-2.889944,0.119799,-0.182281,-0.878067,1.972388
0.545561,-0.280463,0.395459,0.817224,0.289209,-0.552126,1.731937,0.323178,0.472696,1.477780,1.862160
1.437798,1.653494,-0.015031,0.707638,1.999980,2.383653,1.392704,-0.010637,2.830526,3.783899,6.554353
2.161026,2.187059,1.489316,1.092685,-0.026803,3.255400,6.628972,1.627353,-0.058574,6.930085,5.780655
0.262288,-0.337232,1.467177,-0.737871,0.332944,0.662927,4.663819,-1.082588,-0.491340,0.654362,0.115537
0.449673,1.496495,1.829589,2.116023,-0.469234,-0.169855,5.938441,3.871452,-1.985821,5.891780,5.630032
0.843634,1.680513,0.427062,0.093072,0.081739,2.431075,2.124820,0.039748,0.015215,3.044281,3.011499
0.687026,0.674722,0.674941,1.166245,-0.056710,0.195503,2.711848,0.787146,-0.132276,3.202933,2.387123
2.279980,1.045326,1.341143,1.909693,1.138999,1.415613,6.303411,2.561173,4.350279,6.576143,9.717297
-0.631626,1.395317,-0.089282,-0.124803,0.134616,0.888494,-0.899472,0.011143,-0.033601,0.549607,1.216795
0.721265,0.873017,-0.781246,0.356685,1.134537,1.237597,-1.622472,-0.278658,0.809344,1.169721,4.043843
1.636358,1.255710,0.031137,0.154876,0.265390,2.737192,1.729768,0.004822,0.082205,3.078080,5.427305
-0.414078,1.645570,2.457380,0.725866,1.437194,0.505626,6.958062,1.783728,2.086419,4.414738,6.881982
0.470171,1.484171,0.394391,1.009014,0.025914,0.945328,1.653343,0.397946,0.052296,3.357747,2.237852
0.625993,0.610807,1.116285,2.034423,2.194524,-0.797623,3.974846,2.270995,8.929181,4.387507,9.212379
1.018784,0.657409,0.208624,0.529157,0.716704,1.147037,1.644656,0.110395,0.758497,2.413974,4.335501
0.887779,1.703928,1.435641,0.728046,0.823634,1.863661,5.194701,1.045212,1.199288,4.755393,4.904128
0.762779,1.520946,1.642249,0.482770,0.505357,1.800955,5.689525,0.792829,0.487942,4.408744,4.278065
1.191967,0.559084,1.597401,1.336335,1.937946,0.414716,5.984170,2.134663,5.179491,4.684787,7.761780
1.259496,0.679429,0.244270,-0.276304,1.152638,2.215229,1.992306,-0.067493,-0.636957,1.906891,4.598873
1.425435,0.754806,-0.130346,0.147630,1.428846,2.032612,1.034399,-0.019243,0.421880,2.197525,6.167921
1.562531,1.993250,-0.089500,0.975322,-0.205978,2.580459,1.294032,-0.087291,-0.401790,4.441604,3.517032
0.747042,1.602190,0.544874,0.154332,0.482004,2.194901,2.381664,0.084092,0.148777,3.048439,4.456875
2.286525,0.965427,1.352990,2.026024,0.868009,1.225928,6.345495,2.741191,3.517215,6.630966,8.231118
2.400598,-0.891948,0.728101,2.051059,1.963866,-0.542409,4.584900,1.493377,8.056009,4.287809,6.871349
1.583285,0.034776,1.525315,0.260384,-0.259304,1.357678,6.159231,0.397167,-0.135037,3.403760,2.036442
2.266612,2.822392,1.948666,2.225036,0.968466,2.863968,8.112609,4.335851,4.309744,9.262706,12.826109
-0.160899,1.623252,1.205457,1.089350,1.504882,0.373003,3.455471,1.313164,3.278685,3.757159,6.494739
1.084047,0.209171,1.279593,1.959904,-0.106711,-0.666686,4.922825,2.507879,-0.418285,4.532715,3.595377
1.842830,0.526865,-0.021760,0.204308,0.201168,2.165386,1.777550,-0.004446,0.082201,2.552243,4.100205
-0.200083,2.501138,1.740299,1.988561,0.960887,0.312494,5.020814,3.460690,3.821563,6.029915,8.050443
0.159100,0.414596,1.132484,1.518115,1.072317,-0.944419,3.556553,1.719242,3.255801,3.224296,4.773288
-0.851057,0.446687,0.632258,1.180350,1.903938,-1.584721,1.045718,0.746286,4.494629,1.408239,5.103292
0.826839,0.965022,1.559673,0.219304,0.648922,1.572557,5.505859,0.342042,0.284622,3.570838,5.261102
0.808570,1.972941,0.869099,0.880502,1.336561,1.901009,3.415867,0.765243,2.353689,4.531112,5.851637
2.510356,1.618612,0.805256,0.137006,0.474349,3.991962,4.926124,0.110325,0.129978,5.071231,6.693668
2.517997,1.041117,1.448141,0.669834,0.661555,2.889280,6.862422,0.970014,0.886263,5.677089,6.533375
-0.522650,0.977375,1.924081,1.812072,-0.055457,-1.357347,5.249592,3.486572,-0.200985,4.190877,5.462198
1.240788,2.245279,1.613174,0.778369,0.067931,2.707698,6.080310,1.255645,0.105750,5.877610,6.248873
1.636025,0.776110,2.416992,2.352315,2.221369,0.059820,8.887001,5.685526,10.450719,7.181441,14.222596
0.480671,1.153108,2.329873,0.096762,1.310934,1.537017,7.470290,0.225444,0.253698,4.060414,6.007874
1.492933,1.755237,0.040967,1.614912,0.464227,1.633259,1.615835,0.066159,1.499371,4.904050,4.036825
1.322116,1.869200,0.047947,0.993405,1.437512,2.197911,1.465957,0.047631,2.856062,4.232667,7.774858
0.421977,0.662694,1.497323,1.476351,0.579497,-0.391680,4.913948,2.210575,1.711082,4.058347,4.922368
0.287334,1.137762,0.805278,1.725700,0.539902,-0.300604,2.703169,1.389669,1.863418,3.956075,3.919896
1.641975,1.361163,-0.913356,0.137473,1.619667,2.865664,-1.098094,-0.125562,0.445322,2.227255,6.616418
0.147423,0.641174,0.568266,0.966002,-0.029343,-0.177405,1.852221,0.548946,-0.056690,2.322865,2.174234
1.459358,3.076937,0.711396,1.096526,1.578020,3.439768,3.593545,0.780064,3.460680,6.344216,9.195695
0.093332,1.124350,0.399533,0.196676,1.070140,1.021006,1.291931,0.078579,0.420942,1.813891,3.994715
0.874454,0.501018,1.709089,1.266852,1.261975,0.108621,6.001722,2.165163,3.197471,4.351414,6.960234
0.728620,1.037092,0.931939,-1.015708,0.660731,2.781420,3.524437,-0.946578,-1.342221,1.681942,2.675805
1.821537,1.069546,1.590904,0.867472,1.448467,2.023611,6.594250,1.380066,2.513010,5.349460,7.838814
0.908261,1.953134,1.019921,2.102457,0.804958,0.758938,3.968025,2.144341,3.384780,5.983772,7.166043
1.664249,1.420567,0.682355,0.406005,0.791463,2.678811,3.711314,0.277040,0.642676,4.173176,7.247922
0.916050,1.288124,0.757704,0.223560,1.309669,1.980614,3.189161,0.169393,0.585580,3.185439,6.515802
3.197871,0.100457,0.671160,1.883851,1.603480,1.414478,5.211353,1.264366,6.041435,5.853340,8.219496
-0.635549,1.279272,-0.123401,-0.268212,0.704798,0.911935,-1.005751,0.033097,-0.378070,0.252111,3.168521
0.303573,1.560643,-0.021393,1.020222,3.034455,0.843993,0.239394,-0.021826,6.191637,2.863045,9.783464
2.148117,0.492423,1.955418,1.105466,2.311654,1.535074,8.014373,2.161648,5.110909,5.701424,11.251557
0.994743,1.356566,-0.013158,1.189697,1.154876,1.161612,0.955269,-0.015654,2.747905,3.527848,5.584934
0.442623,2.079667,1.120614,-0.716277,1.324046,3.238567,3.804465,-0.802670,-1.896766,2.926628,4.400463
0.843777,1.746997,2.375637,1.705041,0.944581,0.885733,7.970687,4.050558,3.221097,6.671451,10.994727
1.276525,0.933700,0.304753,1.376380,0.285734,0.833845,2.190785,0.419456,0.786557,3.891358,6.435587
1.324738,0.003003,0.899386,1.169405,0.768238,0.158336,4.022895,1.051746,1.796764,3.396532,3.791617
2.609413,0.680015,1.140606,1.343504,0.719945,1.945924,6.031230,1.532408,1.934498,5.773537,6.013029
1.973754,1.242619,1.948083,1.043823,0.073571,2.172551,7.818002,2.033453,0.153591,6.208279,5.976460
1.035531,0.427688,1.255541,0.750386,1.163274,0.712833,4.802155,0.942141,1.745809,3.469146,5.036369
0.527122,1.181355,1.676586,1.056211,1.478319,0.652266,5.556880,1.770829,3.122834,4.441275,7.266073
0.616057,1.487090,0.513381,0.100646,0.675326,2.002501,2.156199,0.051670,0.135937,2.717173,4.909862
0.686248,1.188556,2.695615,2.097517,0.298500,-0.222713,8.773091,5.654096,1.252216,6.667935,8.762878
1.172720,0.829496,0.966296,0.651253,2.248215,1.350963,4.071607,0.629303,2.928312,3.619764,8.188969
1.121315,0.349351,2.027158,1.559273,0.342613,-0.088607,7.202790,3.160894,1.068455,5.057097,6.292209
0.619025,2.005090,1.711656,2.203798,1.503059,0.420317,5.753994,3.772145,6.624878,6.539570,10.210170
0.202871,1.669727,0.159131,0.182019,0.179403,1.690579,0.680263,0.028965,0.065309,2.213748,2.644819
-0.152073,0.809145,1.238022,0.169968,1.930752,0.487104,3.561992,0.210424,0.656333,2.065062,5.483072
-0.136579,1.214997,1.488486,1.603938,0.274018,-0.525520,4.328879,2.387439,0.879017,4.170842,6.034490
0.425851,2.848548,1.075300,1.663612,2.124182,1.610787,3.651752,1.788882,7.067627,6.013311,11.167927
1.111789,0.963373,0.392632,0.980060,1.026430,1.095101,2.289683,0.384803,2.011927,3.447854,5.419104
1.806384,0.576750,1.184971,2.299807,0.491208,0.083327,5.361296,2.725204,2.259367,5.867911,5.458134
2.873102,0.336596,0.728110,0.326468,0.489839,2.883230,5.057432,0.237705,0.319834,4.264277,6.682956
1.703044,2.120317,0.054718,-0.012532,1.752670,3.835894,1.867198,-0.000686,-0.043930,3.865547,8.865251
1.136064,0.684457,1.909645,2.091830,0.308304,-0.271309,6.864998,3.994652,1.289839,5.821996,7.323344
0.690187,0.662681,1.158381,-0.020870,0.266328,1.373738,4.165331,-0.024175,-0.011117,2.490379,2.672269
0.677087,1.424300,2.168823,0.411196,1.481203,1.690191,7.183557,0.891812,1.218130,4.681407,7.744747
1.395017,0.935913,1.124267,0.987973,1.884563,1.342956,4.767817,1.110745,3.723794,4.443169,8.806822
-0.015493,1.727920,1.081145,-0.812732,0.213846,2.525159,3.227941,-0.878681,-0.347599,1.980839,2.194076
0.557143,-0.618656,1.793374,0.817688,-0.620573,-0.879201,5.937265,1.466420,-1.014870,2.549549,1.693348
1.559919,2.421462,0.977934,1.944057,0.588712,2.037324,4.493722,1.901160,2.288979,6.903373,8.201464
0.470468,0.609436,0.452779,0.968220,1.851117,0.111685,1.828806,0.438390,3.584575,2.500903,4.706863
1.708675,0.702103,2.396520,-0.856813,0.915635,3.267592,8.898235,-2.053370,-1.569057,3.950485,2.891859
1.686778,1.342911,1.271778,0.576907,1.505179,2.452782,5.502111,0.733697,1.736695,4.878373,7.334465
1.485777,2.037193,-0.218332,1.116919,0.303261,2.406051,0.830781,-0.243859,0.677436,4.421557,5.224363
0.704860,0.550513,1.390010,1.547424,0.927731,-0.292052,4.874889,2.150935,2.871186,4.192806,7.575607
0.063556,1.894598,1.653512,0.754077,1.117886,1.204077,5.024092,1.246875,1.685943,4.365742,6.810530
2.990738,0.684603,1.510375,1.953471,0.829137,1.721870,7.521862,2.950473,3.239390,7.139187,8.718740
2.410089,2.068488,0.471746,0.651673,2.605095,3.826904,3.825328,0.307424,3.395342,5.601996,9.701711
1.747446,0.869720,0.565698,1.884933,1.102164,0.732232,3.444541,1.066304,4.155013,5.067797,8.148539
1.688479,0.896497,1.740177,1.408943,0.013768,1.176033,6.909010,2.451811,0.038796,5.734097,5.633849
0.169946,1.489134,1.129365,1.285344,1.196954,0.373736,3.558040,1.451623,3.076995,4.073789,7.261225
1.759349,1.318694,1.235518,2.198229,0.438827,0.879814,5.465902,2.715951,1.929285,6.511789,9.023725
1.635919,0.085744,1.434868,0.165853,1.284266,1.555810,5.940523,0.237978,0.426000,3.322385,4.601691
0.219531,1.160603,1.045997,0.971129,1.140024,0.409005,3.357521,1.015798,2.214221,3.397260,5.691449
-0.568245,1.252623,0.948917,0.837540,1.550127,-0.153162,2.278505,0.794755,2.596585,2.470834,4.546747
1.629283,2.257196,1.125583,0.740631,1.149154,3.145849,5.006033,0.833641,1.702198,5.752693,8.406320
3.232048,1.572909,1.036292,1.798676,1.014663,3.006281,6.340924,1.863954,3.650099,7.639926,10.985309
-0.035755,1.303742,0.891156,1.260153,-0.014741,0.007834,2.637713,1.122993,-0.037151,3.419296,3.289129
2.301122,1.557745,1.234048,0.790208,0.438590,3.068658,6.003266,0.975155,0.693155,5.883122,6.752159
1.793629,0.830764,1.565986,0.329397,1.083602,2.294996,6.491585,0.515831,0.713871,4.519776,5.791418
1.588483,1.009871,1.039342,0.842521,1.673668,1.755833,4.706510,0.875668,2.820201,4.480217,7.842256
1.058376,1.147794,0.260252,-0.006751,0.482679,2.212921,1.839132,-0.001757,-0.006517,2.459671,3.882108
1.541610,0.659150,1.040667,1.280161,0.329804,0.920599,4.663613,1.332222,0.844405,4.521589,5.561801
2.183462,0.355350,0.354371,1.085135,0.775686,1.453677,3.246575,0.384540,1.683447,3.978318,5.601184
0.729112,1.230481,2.473085,0.626256,-0.000502,1.333337,8.148365,1.548785,-0.000629,5.058934,4.771750
1.433115,1.839836,-0.284391,2.284624,1.067497,0.988327,0.579943,-0.649726,4.877657,5.273185,6.293952
2.720466,0.815792,0.951860,0.849327,0.227448,2.686931,5.576045,0.808441,0.386355,5.337445,4.804407
-0.076089,0.104297,1.958128,0.018336,2.140811,0.009872,5.798295,0.035905,0.078509,2.004673,4.961982
1.383260,2.383456,1.665252,0.834278,0.572403,2.932438,6.379017,1.389284,0.955087,6.266247,6.650210
-0.215001,0.657743,1.144486,2.156239,0.960533,-1.713497,3.218456,2.467785,4.142277,3.743467,6.264158
0.961740,1.671558,0.438485,0.356798,0.987511,2.276500,2.277196,0.156451,0.704684,3.428582,6.478485
-0.018479,1.189980,-0.094796,-0.320235,0.384808,1.491737,-0.302866,0.030357,-0.246458,0.756470,2.580507
1.141009,0.844000,1.415252,1.901603,1.200286,0.083405,5.386766,2.691249,4.564938,5.301864,8.268711
0.114831,2.283268,2.018580,2.447083,0.784598,-0.048984,6.170571,4.939633,3.839954,6.863763,10.679252
2.794007,0.199352,0.477905,0.388650,1.202937,2.604709,4.227723,0.185738,0.935042,3.859914,6.447729
-0.193695,2.045359,0.536022,1.248308,2.012533,0.603357,1.414371,0.669120,5.024522,3.635994,7.123276
1.144199,0.999998,0.646502,0.443676,1.881581,1.700521,3.083706,0.286838,1.669625,3.234375,6.700921
1.172081,0.499150,-0.063419,1.331193,1.196005,0.340039,0.981824,-0.084423,3.184226,2.939005,5.720400
1.694871,0.999541,1.208245,2.502739,0.182469,0.191673,5.319606,3.023922,0.913344,6.405396,7.082679
0.330755,0.169021,1.993506,0.807191,-0.221986,-0.307416,6.311273,1.609141,-0.358371,3.300473,3.886310
0.798335,0.185615,-0.902970,0.803875,1.221558,0.180075,-1.910574,-0.725875,1.963960,0.884856,4.064520
-0.324000,3.434521,0.041410,0.285881,1.548879,2.824639,-0.199771,0.011838,0.885591,3.437812,5.499406
2.166688,1.565672,0.967433,1.069443,0.192899,2.662918,5.068988,1.034614,0.412589,5.769236,6.934821
0.651134,1.032910,2.004280,2.050511,0.401612,-0.366468,6.663974,4.109799,1.647022,5.738835,8.804823
0.212937,0.769806,1.227395,1.103589,0.510860,-0.120846,3.895123,1.354540,1.127559,3.313727,4.874380
1.247661,1.194715,0.553384,1.549972,0.728683,0.892404,2.907814,0.857730,2.258877,4.545732,5.524853
0.626837,-0.100158,2.166526,0.631547,0.084734,-0.104868,7.126416,1.368264,0.107026,3.324753,2.860486
2.347112,1.189401,1.040150,-0.084705,1.622433,3.621219,5.467564,-0.088106,-0.274857,4.491959,6.938418
1.340276,1.203534,0.246157,0.581089,0.869125,1.962722,2.078747,0.143039,1.010078,3.371056,6.010708
0.818858,-0.054570,1.885524,0.771326,1.154302,-0.007038,6.475429,1.454354,1.780688,3.421138,5.524106
0.753563,0.385595,1.520043,3.295289,0.889488,-2.156131,5.313691,5.008980,5.862241,5.954490,8.485159
1.131961,1.624105,0.444020,2.184454,0.794658,0.571611,2.464020,0.969941,3.471789,5.384540,6.793883
0.675206,0.105012,1.342184,1.176950,-0.955284,-0.396733,4.701757,1.579684,-2.248645,3.299352,1.959646
1.471105,0.302443,1.070144,2.170952,0.627184,-0.397404,4.681536,2.323231,2.723174,5.014644,6.201817
-0.844361,2.069801,2.219580,2.489825,1.124145,-1.264385,5.814380,5.526367,5.597851,5.934846,10.648799
1.125095,1.435777,0.229923,0.613989,1.020871,1.946883,1.814864,0.141170,1.253607,3.404785,5.351194
